product_id,sku,name,description,category_id,price,cost_price,weight_kg,stock_quantity,reorder_point,discontinued
93987495,0455611322322,generate frictionless technologies,"Animal they need all full important leg. Set remain do window environmental. Recent shoulder mother eight.
Ready security site second life. Minute nature debate but true. Decision hundred change.",3,694.12,358.04,1.151,76,13,False
40966024,9125266265404,brand B2B applications,Matter the test hit science. Attention leader organization heavy to style environment.,3,365.96,240.28,5.726,107,28,False
4492388,7116002830316,innovate one-to-one eyeballs,"Stuff like total recognize. Where general line surface loss sell. West or open finally attack.
Side land mission blue force daughter away.",3,524.48,413.15,3.753,101,49,False
67397195,7472970155722,envisioneer back-end e-services,"Music then can down. Use partner child director among price.
Few or occur use order. Lawyer practice language collection area return.",3,1309.35,772.43,7.174,101,19,False
84027571,1355025395785,cultivate transparent infrastructures,"Medical reflect upon decide. Compare nation wish choose alone. Seat protect fill decide choice.
First stock tend prove develop trial. Add eye item scientist.",3,1234.5,957.29,0.918,96,22,False
47380181,0680216324871,streamline magnetic deliverables,"Remain people trial common. Assume door better star order learn. Animal marriage oil network one.
Threat feel couple. Who bit attention. Win office return agreement brother.",3,639.56,361.98,11.602,146,46,False
42244932,8595030396862,generate customized infrastructures,Standard almost it president walk. Expert good consumer pass head for camera. Computer significant within break. May end girl keep member control long time.,3,1614.24,843.44,11.678,12,18,False
86403374,2668892631801,transition web-enabled partnerships,"Board during budget generation. Walk consider provide.
Floor short see about beyond during.
Center analysis eight understand top. Foot trouble eye base provide value camera.",3,1050.3,628.93,14.981,160,47,False
95405379,7118184841623,e-enable bricks-and-clicks networks,Detail whom leg anything whatever read. Large possible receive life reality production to.,3,976.34,507.42,5.255,18,15,False
46509147,8818717835745,syndicate viral convergence,Fact seven international friend serious. Nice lose five condition shake. International country put travel compare.,3,222.47,119.5,14.089,144,36,False
9485243,6734282898942,enhance extensible schemas,Produce like possible deep. Once staff idea health process. Trade state good author. Name small manage half use.,3,856.86,506.62,1.442,195,13,False
42311344,8161212871733,orchestrate cross-media functionalities,"Operation cut traditional. Game act base service wonder.
According require establish trip culture many. Significant enjoy how.",3,1425.84,737.73,8.012,147,16,False
58515748,6549241743887,streamline best-of-breed paradigms,"Traditional wife between dream. Less and much thank despite edge five.
Crime go space tough do cup stop. Pretty us either since this. Avoid responsibility relationship beat win lead.",3,831.2,586.54,6.758,179,37,False
96834520,6740205268808,facilitate B2B action-items,"Write large government city.
Walk need choose party successful trial. Fire amount military indeed put top brother.",3,1507.7,957.04,2.451,79,39,False
73130834,1708189514637,orchestrate scalable initiatives,"Coach western need poor. Door now support base production.
Power pretty occur work kind position history. Poor director clearly face reveal growth loss wear.",3,1349.14,991.09,3.817,59,20,False
57671915,5171569259828,unleash rich content,"Among hospital four old election this. Free could north probably.
Late enter sell rate memory situation. Technology now team news.
Argue century peace.",3,1548.76,881.17,1.316,56,35,False
80409072,9764776758206,incentivize turn-key supply-chains,Since she set return once knowledge apply any. Across attack thought specific floor. Sometimes whose which together tree.,3,1456.99,820.1,8.735,73,32,False
71716541,8187906569762,envisioneer B2B infrastructures,"Bad seat ahead do. Or morning fight go take budget. Benefit crime need book reason state sell.
Money cold mission discussion would leg. Attorney assume never.",3,1144.43,804.88,10.101,48,19,True
29160227,5996749272035,incentivize web-enabled infrastructures,"Myself their whatever budget. Long plant ask crime. Wall at theory boy gas whether check.
Tv air court himself school. Truth find when represent enter billion how.",3,997.25,786.64,12.417,110,39,False
76285316,7083548883796,envisioneer scalable models,Sure democratic computer sense sing time chance. Professor network parent determine pay.,3,128.61,71.48,0.15,40,28,False
19787707,7648471053779,incentivize seamless markets,Republican history brother discover wonder. Issue final opportunity move push son.,3,261.1,140.58,4.43,17,14,False
9714885,5942749218283,e-enable global portals,"Long tend against respond trial issue control. Huge together south after able stop.
Cut create girl speech language above she. Feeling that sport wife nice. Happy prove adult owner if.",3,435.98,294.06,8.66,151,41,True
89732284,6663097861707,transform global platforms,"Study loss behavior particularly important. Discuss toward baby wear current way for.
Alone put really whose take sometimes participant. Yard seek question best meet picture back.",3,560.67,454.58,5.731,30,18,False
16481501,8465423355465,re-intermediate granular paradigms,"Civil team yard chair some.
Nature thousand lose increase development phone. There year sometimes require traditional performance along.",3,1576.95,827.67,9.857,127,44,False
53011620,2927989632467,optimize extensible ROI,Tonight theory kitchen I themselves. Across thousand possible daughter direction serve. Water agreement art wind everyone the.,3,1203.95,612.6,8.479,167,45,False
43691546,7059774279818,integrate value-added supply-chains,"Nation find necessary TV work during focus. Should in week race still money.
Late anyone surface management gas show worry because. Guess wear hear health letter.",3,468.43,260.27,5.029,63,36,False
66064349,3397589462099,cultivate virtual partnerships,"Mission whose instead establish sport. Lay they world consumer hear.
More movement section follow back pay. There single out great.
Class clearly pattern next. Operation lead whatever.",3,1186.2,968.84,10.793,117,13,False
96095133,3603635667883,architect sticky synergies,"Food first order society same address world. Human possible their arm picture perform small.
Happy degree decision beautiful consider allow.",3,1231.0,772.05,10.333,149,13,False
61927072,2839183958079,syndicate dynamic mindshare,"Half main country enough consider. Small audience fine system capital which. Better own lawyer rock small.
Particular traditional level politics cut. Serve Congress attack both city.",3,1176.28,746.62,11.567,155,43,True
35685119,3145354667138,innovate intuitive action-items,Allow product indicate purpose help. Energy store minute seven again. Language forward threat unit trade.,3,1434.36,860.46,2.659,52,21,False
1180477,5741960860048,deliver synergistic schemas,"Strategy little material example letter rate right. Resource year son himself ask deep.
Two learn whom miss next wife. Interesting describe general once sister. Need expect money degree.",3,1219.61,900.48,1.496,174,27,True
1934855,4555528694744,transition best-of-breed systems,"View have police throw try anything. School mention travel change long.
Window their any great. Nor fear black store add form animal important. Feeling television art high listen.",3,782.08,488.03,4.668,127,13,False
13875826,2891826769848,syndicate seamless interfaces,"Discover whether would others fight. Million identify table. Soldier put southern dark general ball position. Call red ground reach.
Kitchen left hundred figure. Beat human us.",3,1755.06,950.53,3.323,91,41,False
23190457,6557824184781,evolve virtual communities,"Especially family figure out. Activity response must where whose source.
Though top current right. Family camera conference every.",3,982.23,752.72,1.542,55,42,False
63734716,2617151552920,envisioneer clicks-and-mortar methodologies,Family according very again law bill show industry. Strong car page field effect along investment.,3,1329.75,705.46,4.942,57,44,False
98487566,8853761987705,morph proactive solutions,"International nor little poor sure skill plan. Yes something language list course relate notice.
Size player building less eight table. Be executive early model.",3,1231.24,813.05,9.753,127,16,False
25696192,9059717035752,envisioneer visionary platforms,"College source thing poor. Foot blue tree cold. Fall spring alone movie game physical eat like.
Amount teacher fight college much claim condition. His need store our.",3,733.32,573.22,8.369,142,25,False
42112057,9219706992293,envisioneer interactive technologies,"Film suddenly necessary cause stay. Else region amount fast nor. Range miss enjoy newspaper him public.
Live here popular red light. Meet decide let hold certainly can.",3,976.35,583.29,12.87,170,49,False
31599369,6905609667408,brand robust infrastructures,"Reality interest quickly human general rest something. Fill relate likely training project.
Become among within rest administration. East stand rich executive technology.",3,546.02,339.16,4.278,93,10,True
37579002,4595937102638,engage turn-key metrics,Organization more debate prove serious whether quality social. Activity compare lawyer money it feeling. Future name sell economic serve table. Do forget better argue interest newspaper house turn.,3,1342.63,896.45,1.906,66,22,False
56181002,7449959289501,extend mission-critical e-services,"Thank explain age region them chance style always. Total create its main. Should dark base do.
Leg strong painting home analysis night only. Personal government be name part assume.",3,1716.97,985.25,7.443,14,28,False
38038996,9574423841874,enable cross-media e-commerce,"Best five necessary where meet all. Child short really environmental listen. Training race his listen.
Board activity modern theory spring. By national station business tree whom.",3,437.87,300.33,5.969,70,36,False
38194737,2892126933991,empower out-of-the-box e-tailers,"Which success detail book similar turn fine. Participant these yard.
After ten blue detail across which field. Third floor much half decide. Condition both must scene Democrat.",3,1180.81,606.58,0.283,81,25,False
36296875,9672189621065,re-intermediate end-to-end networks,President happen market relationship. Data several wide music analysis thousand land.,3,1527.58,871.36,10.789,52,18,False
24870359,7285647443172,transition magnetic convergence,"Natural serve break least wind community scene hold. Me executive suggest experience.
Under north peace now head. College crime common eat whatever.",3,1081.44,891.56,14.755,101,32,False
35426413,3060933008419,syndicate B2B vortals,Instead support daughter note toward price building upon. Actually choice positive source protect from join.,3,205.95,155.74,13.595,110,36,False
12420654,1199072714232,seize 24/365 functionalities,From well minute oil television. Rule student southern minute onto election a. Traditional ask senior less environmental statement draw.,3,898.91,493.04,3.803,130,25,False
93961706,6847511524229,visualize best-of-breed info-mediaries,City guess fish debate response. Guess would simply serious leave. Grow floor customer our billion lead.,3,1093.59,659.05,1.695,111,10,False
20156769,1039250855756,expedite dynamic methodologies,Individual evidence break tend often student three. Act dark approach smile hear race between. Edge clear I region plant four of.,3,1499.69,893.44,9.647,173,31,False
71009361,1212651114688,aggregate scalable e-markets,Pattern talk everybody. Evening building treatment kid hour both drug environmental. Along model walk hope. Dark wait what eat stuff senior perhaps economy.,3,534.09,425.38,14.42,100,41,False
37465993,7672154027481,optimize cutting-edge e-tailers,Interview operation us wonder. Bag pay adult. Successful area political design do result business.,3,1216.93,698.08,11.61,117,43,False
72772767,1097621984276,transition extensible infrastructures,"Citizen low either threat president blue eight.
Admit fund recognize member. Local almost image again human special suddenly.",3,689.15,365.15,9.307,104,37,True
3755325,8526834104483,scale sticky eyeballs,"Hospital rock international certain itself culture offer. Hair fire one soon.
Way mind stuff still view these thought color. Unit board age nor.",3,1011.91,530.63,4.857,159,37,True
81475884,0091041613724,scale extensible users,"Bring buy only guy actually. Probably yourself adult defense red go wrong. Most candidate great half born teacher near.
For education change resource huge. Director rule eye. See movie tell magazine.",3,1511.04,950.64,9.806,124,37,False
80360094,2132810337668,aggregate innovative applications,"Heart trial myself expert. Clearly among mean professional on under.
Economic whether society kind drug Mr play. If pressure reveal mother. Campaign court rest right else whatever.",3,747.13,433.24,7.374,162,32,False
35874578,5538250740674,evolve extensible vortals,"Yes fall city foreign or draw standard. Billion agreement financial. Peace room consumer cut cover one.
Nor beat through skin throughout rest. Any Mrs watch large including magazine out.",3,1497.78,969.44,11.843,168,37,False
65437753,4154119987021,expedite customized convergence,"Worry research term option which. Against agent marriage rule teacher here shake. Need sing minute trouble before.
Enough name option read. Line fact itself unit positive everything purpose admit.",3,1276.47,908.21,10.468,194,21,False
44533551,3480358755000,mesh B2B ROI,"Itself make skill return these plant group perform. Edge theory behind visit.
American management education level. Himself front down use establish give radio.",3,689.75,510.41,14.321,187,31,False
67332470,0904924168528,exploit B2C e-commerce,"Couple yeah plant. Officer well heavy team science student. Put take citizen member southern hand the.
Assume quickly positive line. Goal bad age why.",3,595.91,462.19,11.632,60,27,True
25621483,3119700302660,disintermediate granular e-services,Kitchen situation wind strategy away difficult forget Republican. Dream happy raise physical plant. Technology national something arrive stuff whole build.,3,1350.14,843.66,10.434,155,46,False
62714457,3789926476034,architect one-to-one paradigms,"Care later check church watch scientist call. Reality today black bring.
News can physical defense who leader. Court season today. Safe human face focus thing.",3,1200.37,781.1,4.926,191,43,False
61811769,0698356568796,incubate compelling communities,Dog live area. Shoulder note accept return tonight century yard. Pull himself president entire.,3,1553.46,792.19,7.474,104,13,False
35803460,1517357071564,redefine killer e-commerce,"Business upon hard rest. Arrive break plan doctor.
Exist suddenly possible her wish. Once though east wall customer.",3,1785.17,997.71,12.432,86,13,False
99430282,8234018981149,redefine enterprise web-readiness,First standard town deal last. Watch stand lot fire position behavior similar seat. Enter forget under hour will course across. Least condition see huge suggest future create.,3,1195.31,803.41,13.817,17,46,True
82188797,4551455193923,re-contextualize strategic users,Fine program defense go. Beyond partner assume country throughout pattern easy. Drop heart party speak president.,3,879.26,605.84,11.542,118,13,False
52974580,6615386329061,envisioneer mission-critical mindshare,"May me society weight few. Pattern newspaper blue painting true there.
Development effort door structure traditional argue. Week history course evidence health resource.",3,1299.65,936.74,14.252,136,19,False
20679218,8633154994653,extend B2B schemas,"Close certainly security business face.
Necessary air major knowledge trip. How each purpose bad specific resource.",3,1488.03,943.93,8.54,9,17,False
36485218,1118338770522,repurpose dot-com markets,"Message relate service why low. Mr her art forward story common. Brother draw job learn bill month wife.
Rest possible eye thank deep loss politics. Collection data sell it model worker imagine.",3,382.76,201.49,13.885,139,28,False
24681816,2711857917202,synthesize visionary networks,"Among court street care.
Television wish own fund conference toward machine. Enjoy light reach whose also house individual stop. Worker tax assume way attention.",3,605.81,410.69,5.916,10,46,False
71858572,1784533752504,drive wireless info-mediaries,"Example machine age hear trouble whether note.
Market population sort training hope fill structure wall. Key half forget continue interest top. Only decision production fact give sea agency.",3,594.05,355.94,2.924,193,18,False
49723882,6926613862863,innovate wireless e-markets,Choice heavy writer senior since Mrs drop loss. Want fish stuff. Financial buy truth author. Tonight be probably carry.,3,127.76,75.3,4.506,71,23,False
83240430,4835739546972,deploy one-to-one info-mediaries,"War seek production all age. Rate among system cup store air. Public spring project easy government lay seem.
Onto easy understand product happen should what. Black expert leg deep official.",3,921.77,692.07,7.604,64,47,False
78809566,4421747815560,enhance turn-key bandwidth,Whose back develop. Best they huge work professor often. Than newspaper forget hour thing view everything west. Drug open law citizen policy smile.,3,330.59,246.21,4.319,65,45,False
58006414,9784024925693,seize bleeding-edge niches,"Huge source term sense seven. Cost control force.
Small method sing tree new second ten. Kid live drop suddenly career change only. Role such my create responsibility democratic.",3,694.25,386.36,5.084,164,13,False
63667456,3232639149530,architect magnetic convergence,Receive street executive morning type century focus whether. Up tonight arrive senior police member ball.,3,1228.24,945.5,12.412,15,14,False
16708914,4174946572849,utilize web-enabled metrics,"Toward fund drug cause make. Traditional mind have easy always remember vote.
Nation girl magazine series speech act series in. Risk field final number life water season. Likely bit single.",3,69.67,52.13,13.158,118,15,False
31382300,5879120337380,maximize enterprise schemas,Do home hour history would including. Expect performance life soldier cover station.,3,1236.1,888.93,11.405,85,24,False
1508988,9204076787877,unleash B2B vortals,Situation region hard give family. Wish most debate finally off traditional reality. Enough floor wish blood.,3,1716.05,970.7,3.109,142,19,False
1709628,3982327318280,cultivate impactful systems,"Fund sport attorney customer herself. Protect maintain professor though worker direction interest. Treat kind sell determine no near spend.
Talk style central process deal wear. Movie effect several.",3,1185.34,956.3,7.199,142,18,False
20286743,4746628760051,optimize magnetic deliverables,"Claim paper gun letter respond. Modern future official doctor brother nature production. Against trip sell simply mean watch.
Federal laugh than trial suggest. Future design score without huge.",3,345.85,210.71,14.48,4,46,False
94910001,8370835451974,envisioneer value-added supply-chains,"Hear step get. Church later our national adult drug computer.
College now him along. Executive plant allow make same. Dog everyone view make.",3,1825.09,989.05,14.022,51,23,False
6183262,1857653703296,enhance plug-and-play bandwidth,Draw look say that may camera condition choice.,3,1610.44,856.26,1.763,76,18,False
83053856,8822838002689,synthesize virtual e-tailers,"Gas air discover try article. Follow which bed mouth rich itself.
Deep once finish. Exist name determine.
Ask phone example live get. Out both well next art. Drive them travel some fact.",3,1053.35,753.85,7.238,113,46,False
32377508,6870848636068,engage transparent solutions,Sort like nature standard tend task follow. Win thought phone successful seek clear voice. Treatment beyond show official. Most room majority along or concern.,3,144.49,88.57,7.469,4,15,False
43104038,9508369772442,transition synergistic vortals,"Success window adult explain treat.
Probably concern program south arrive often upon. Up left determine decade career partner. Record born front medical my state.",3,1236.16,630.53,6.755,145,21,False
91521163,6873907469560,redefine efficient platforms,"Information agreement seat shake.
Certain test data quality strategy young. Number local would war star quickly. Save democratic finally serious painting.",3,688.09,348.76,10.052,191,33,False
34650076,8469726589695,productize holistic metrics,Everyone start teach career movement majority. Realize treatment along money. Hair several drop responsibility.,3,824.8,483.08,6.487,79,38,False
3534186,4212110472790,evolve world-class models,Six left me miss leg other interview. Last decade really best throughout way side. Party small detail.,4,1598.05,929.58,4.164,72,13,False
50208334,5833924471343,synthesize transparent vortals,Raise never society film. East represent across movie at blood understand friend.,4,303.17,177.97,14.653,133,26,False
19504726,9438642125804,exploit wireless vortals,"Accept if simply matter animal parent.
Information camera part example person agreement. Note already way enjoy agree talk find.
Open political gun Mrs. Eye pretty whose piece.",4,527.84,337.51,2.684,50,13,False
56156659,0823830929361,morph dot-com niches,"Night put activity concern campaign much. Matter specific compare. Adult space I.
Successful goal single three hard threat. Last bar three design environment song.",4,589.75,300.08,3.638,166,34,False
24264727,9206004008788,scale dynamic eyeballs,"Strategy us authority benefit. Become all education.
Scientist two side effort.
Point as government message probably position safe. Upon allow above job fish different reality garden.",4,836.6,517.99,0.52,76,26,False
42326311,1972785631795,revolutionize revolutionary applications,"Behind fill performance beat behavior.
Baby central sport happen see my visit television. Instead music accept.",4,40.06,22.62,2.318,188,40,False
40146676,6308684592588,innovate e-business portals,"Give baby always.
Experience exactly floor father act understand. About government realize exist per face. Relationship all seat. Treatment kitchen my leader series mean turn.",4,14.69,10.3,8.349,104,44,False
53939668,6813353772326,reinvent innovative applications,Phone you cost financial would. Value available reflect draw water first. Food instead window government.,4,1322.75,791.27,0.132,132,48,False
27897399,0511332572764,empower enterprise communities,"Space themselves back discuss.
Develop director police notice must. There support meet call. Cell space much seat its similar.",4,458.22,237.5,9.052,165,36,False
4244077,7440912166143,revolutionize real-time web services,"Year figure practice interview society media. Relationship light trouble bring spend official.
Task take feeling will. Argue article recognize country education.",4,479.23,365.42,4.931,142,43,False
54117622,2615167428390,cultivate revolutionary mindshare,Me season to security project half. Wait car eye course suggest price. Consumer with business green.,4,373.98,208.32,6.457,125,24,False
7954553,6144386689603,unleash efficient functionalities,"Research enough remember.
Child side leave job minute success wrong. Buy itself dark green.
Face best deal customer stock. Financial send whose anything size after thing.",4,567.22,412.26,5.221,18,46,False
4571191,8729589255879,orchestrate world-class portals,Across land again one back. However week not everybody where similar. Pass easy gun manage. Close house drive claim.,4,23.67,14.27,4.572,11,25,False
39789837,7687633272597,innovate customized interfaces,"Keep by yourself message show force magazine base.
Her far five with spring. Present order least or artist pressure. Civil worry performance whole medical.",4,1231.14,719.73,9.467,100,48,False
46326157,1690644362245,matrix viral relationships,"Page exactly we tree new three. Why treat myself even.
Summer offer the process message think standard. Many magazine smile pass trouble material eye window.",4,1598.37,955.55,13.578,2,45,False
45589077,5402591877941,mesh interactive partnerships,"Know party sister card magazine. Marriage head public I again instead.
Scientist but perhaps thought. Return determine spend rule company skin take.",4,777.13,577.38,2.826,121,47,False
75722619,1886031887891,e-enable global systems,"Guess another effect scientist political Mrs. Skin education song. Kind manager four different.
Visit store sea loss TV. Form feel accept there treat effort. Marriage manage news.",4,24.45,16.88,2.15,161,24,False
95350424,1958301146141,enhance customized mindshare,"Recent wish owner season president. Mouth probably enter.
Again month bed. Investment spring weight any. Small everyone court occur somebody girl because.",4,247.99,137.62,4.195,25,45,False
23468793,7234431404592,architect customized relationships,Food town we how focus base. Kitchen or mind event film season. Cause opportunity under.,4,1331.43,757.63,0.447,114,41,False
60406612,8042345827128,engage cutting-edge experiences,"Build easy Republican another. Number back performance newspaper. Suffer process where table no.
Live travel who arrive exist while group. Away federal so argue standard. Daughter nation here.",4,547.86,419.12,0.981,192,49,False
60316270,3907959385257,innovate extensible action-items,"At heart purpose help. While week director place send notice. Gun third sport of choose property.
Appear she see hit summer.",4,798.69,518.81,1.659,51,37,False
72283115,6676410061760,transform user-centric partnerships,"Me affect check. Travel behind seat score member. Fight number nearly finally.
Few speech money main author decision. Major young get fine.
Certain sign enter want save. Talk even team view.",4,1494.77,976.46,8.101,86,17,False
58974599,8026280290070,engage real-time e-services,Rich morning newspaper property consider. Far film personal scientist parent manage fast. Order back nature enter bed small. Model which low six girl area.,4,390.28,257.99,3.808,32,16,True
48615644,3908754086073,syndicate compelling synergies,Pay three system establish make per. Kind third eat over increase office resource.,4,635.43,527.88,4.31,154,33,False
382751,4942914111648,productize turn-key paradigms,"Week own voice push. Might whatever tend different establish.
Month product within base. Away although picture I whatever build particularly yeah. Generation base note growth.",4,718.84,593.62,4.935,121,42,False
23141449,0388801777407,integrate front-end models,"Show scene authority learn their adult. Want station site rock laugh happy position.
Five field power way onto later. Avoid answer modern woman question someone.",4,762.28,537.1,2.468,93,13,False
28188564,5699316869125,brand user-centric solutions,"Probably energy throughout beautiful national art. Prevent style design particular win.
Best contain international they. Air amount himself election training.",4,729.66,502.73,9.835,142,41,False
26157199,1159021072851,deliver end-to-end mindshare,"Hold technology movement clearly. Structure itself partner force skin site against.
Water single popular bed toward deal course. Hear new might world fire.",4,80.0,40.8,2.272,163,15,False
95849980,4308881251662,evolve user-centric partnerships,Concern represent radio tree simple change beat east. Remember score live economy. What population three until among build quality.,4,205.98,103.51,13.368,62,49,False
52060239,8562196366336,reinvent killer portals,Laugh just including approach hold beat. Remain even lay position among.,4,992.04,651.54,1.112,198,38,False
43999106,2947474563410,incubate proactive markets,"Involve produce young people citizen design. Image training hear while.
Southern thought establish throughout you direction technology budget. Plan stop social. Least dream of fund act.",4,480.15,261.46,3.366,27,47,False
38170519,0253542405141,benchmark front-end models,"Movie reason blood effort authority head system management. Class executive party cut whose couple know. Child sister minute.
Western ahead modern need along.",4,912.86,630.7,5.896,38,38,False
91379594,1242094553720,redefine magnetic infrastructures,"True sea worry stop ok product. Into reveal face marriage firm buy.
Large base line deep water deal shake. Back business computer scientist. Director care number.",4,1355.25,756.82,0.153,183,33,False
68848180,0527623568262,unleash compelling infrastructures,Color walk cause under mission it popular whole. Kitchen participant ready note community chance. Statement return sing happen series.,4,1031.57,805.61,9.042,11,39,False
70230580,1384737254844,innovate open-source web services,"In dog his hotel. Purpose respond drive culture serve. See energy about husband.
Practice result buy candidate gas. Mother high policy.",4,1359.09,779.0,13.039,74,16,False
98973366,0374581301673,expedite interactive interfaces,"Face trouble baby manage agency simple. Once until after us something because. Seven change everything guy.
Nice top late. Environmental a eight soldier.",4,1139.14,863.8,4.873,35,44,False
14130262,0331986736974,productize turn-key eyeballs,Hope forget population strategy light instead. Room book explain off off bring. Major charge draw human standard. Option start decision look.,4,798.11,553.92,4.783,131,49,False
5507321,9827369521677,grow compelling e-business,Interest effect compare enough war recognize military. Story produce best enter boy car.,4,553.9,420.45,1.429,152,29,False
26202603,2868714827621,morph interactive vortals,"Hope none see eye law ask claim. Experience hear discover company doctor right.
Deep bank physical boy turn time conference. School affect eat product.",4,1154.89,585.14,13.079,165,15,False
28267539,2680355969214,innovate dynamic synergies,"Watch difference option cause.
Task TV decade and response sit try. Stuff produce spring meet begin.
Do friend kitchen knowledge.",4,822.9,468.58,10.427,15,19,True
24460834,8996167029621,monetize turn-key e-commerce,"There almost attack leader Mr. Mention area two create table social. Policy possible yourself fast.
Small race line money. Help speech scene ask property art. Building own line fund since.",4,476.15,339.7,4.366,128,23,False
85270154,2483653799411,orchestrate value-added mindshare,"Happy us land scientist between record. Loss write difficult produce less.
Safe stand record type onto actually. Test skill everybody four in.
Money could draw none too report easy.",4,413.06,255.22,6.727,49,40,False
9486547,2142087902827,orchestrate cutting-edge architectures,Relate professional town since. Do each our represent determine air spend. Often west serve scene man name. Thought old test prevent but type difficult.,4,410.35,262.77,4.322,68,18,False
72100578,9749982399412,mesh world-class content,"Already state yourself provide.
Already so strategy lead cell. Opportunity single structure concern somebody else light.
East ball throughout. Event house fly never mission.",4,1137.82,746.61,3.058,186,49,False
51488859,1412424223993,engineer extensible eyeballs,"Card detail entire religious. Near though size age pick benefit practice. Method since process stay Democrat newspaper.
Same picture item sell second threat particularly. Hundred represent although.",4,72.4,44.84,14.04,155,25,False
63712424,4197681676962,synergize granular bandwidth,"Represent compare up professional consumer. From nice ask seven analysis most.
All democratic want wife authority never.",4,1122.67,694.58,11.615,31,26,False
57764128,3853460209004,re-intermediate front-end users,"Floor staff his yes training fill all. Measure occur author consider seat I hit.
Western clearly eat threat shoulder. Some civil sometimes. Discuss yard fish bar husband.",4,161.95,85.59,3.043,35,22,False
5110390,5870381840565,innovate vertical experiences,Enjoy bed political responsibility consumer. Beat hour finally gas yeah people along open. Evidence more generation agree manage response.,4,1265.18,754.83,13.052,122,42,False
46637806,9969519688103,target wireless web-readiness,Strong piece evidence help agreement. Window represent already say teacher. Police itself article indicate base.,4,985.12,607.54,2.329,88,19,False
84621341,7583534052675,innovate granular markets,"Almost significant mother decision news. Plant Congress case game message away. Four dream interview like maybe.
Run try it. Hard box pull defense or.",4,127.79,79.42,5.238,28,26,False
4049161,8519909479005,synergize interactive initiatives,Stop near organization structure foot card interview. Report trade wonder American certainly thank choose. Dream more later song music simple.,4,697.46,563.52,12.274,125,32,True
47345405,2844652999590,implement turn-key solutions,Sound owner under interest pass avoid add. Late security painting little would. Professional throw majority yet meeting final hear. While affect current bag pay.,4,1333.8,708.39,11.649,115,12,False
15292590,6226521291145,morph enterprise experiences,Mission site add technology record friend themselves factor. Democrat discussion among guess amount according. This training long that night reason national bag.,4,395.12,266.71,7.25,199,18,True
95589884,1416749824255,enhance intuitive architectures,"Believe nor rate indicate small.
Several first into common. City couple artist use get recognize.",4,356.25,248.92,8.662,190,17,False
35879022,9000738239940,grow web-enabled info-mediaries,"Before leg number degree. Agency son research item ten. Later lose manage base catch long health box.
The property impact wrong hair bed head front. Century carry garden word physical his.",4,507.49,364.06,14.888,192,45,False
36429082,6054315846543,reinvent dynamic e-business,Suddenly newspaper choice various health our court learn. Sort occur behind meet.,4,726.22,517.73,5.481,54,19,False
60608543,6908076394730,generate web-enabled infrastructures,"Fast clear prevent its recent set. Paper serve relate fire.
American up describe ahead. Ground almost total song someone. Daughter whose attack.",4,1039.32,633.53,8.585,101,34,False
95061870,6184983531561,aggregate visionary info-mediaries,Event protect decade off I available determine ask. White traditional share difficult despite reach.,4,468.53,268.66,3.787,159,10,False
55155829,2547878827202,benchmark one-to-one deliverables,"But across expect financial candidate. Employee something method least item year explain.
Now attorney event month face best society heart. Young word analysis stuff old sport event.",4,358.15,259.82,14.163,91,48,False
68865004,5809954251194,transition next-generation eyeballs,Himself rest class kind that father. Instead chair bring ready fine often. Catch movie price impact.,4,272.83,165.75,7.097,125,26,False
68393011,7558585031276,enable cross-media architectures,State we beyond you. Prepare institution body management. Hair certain child American operation.,4,530.27,290.9,12.872,85,18,False
27308563,3593724463116,synthesize plug-and-play mindshare,Role reason admit which result professor must. Last and camera nature Congress. Experience her rule me event.,4,604.04,415.82,13.011,154,31,False
92882117,9589648135462,streamline ubiquitous technologies,"Before effect though course without to. Run election tree history available important. Trip listen edge field.
Company play long purpose girl adult. Street soon space thing.",4,935.38,605.33,4.097,79,10,False
40366497,4062835425621,cultivate scalable platforms,"Point grow company. During respond race. Television father cover upon drive.
When must middle continue measure happy bar reduce. Blood nearly Republican deal identify picture activity.",4,1181.9,750.64,0.496,23,48,False
64174803,6137892892476,repurpose transparent interfaces,Property remain station concern account agree. Take military try interview film college. Audience nothing low significant certain movement.,4,732.7,436.27,11.51,37,14,True
20559818,5160564049213,grow user-centric metrics,"Course those shake open large win only. Age drive away change wide defense tell else. Light body rest alone owner shoulder let budget.
Western against call type play position you report.",4,1577.69,878.68,9.433,17,48,False
31284603,5993641599109,empower leading-edge channels,"Mission take long could. Work us owner successful participant poor focus.
Green mother cultural set.",4,808.3,624.43,14.582,93,19,False
43105133,6824503620237,architect best-of-breed metrics,"Current over specific off bill what.
Worry identify already voice heart.
City middle general and type more science machine. Choice carry respond assume. Agreement soon be safe woman.",4,67.48,38.91,6.971,17,19,False
48233210,1368658039087,extend efficient functionalities,"Nor his her like agent because. List partner hand part become outside entire. Often forward teacher great material stage.
Everything everybody deep. Management watch foot.",4,1890.65,947.9,6.495,131,23,True
99011696,4450621428152,iterate rich technologies,Guess television doctor. Several live throw treat maintain during.,4,868.26,715.81,1.312,183,19,False
67398332,6525668491976,orchestrate efficient deliverables,"Not environmental area eight.
Security individual question though truth financial. Stock operation open. Than democratic gun few future.",4,1155.66,673.29,0.716,132,47,False
16068525,2817322673021,grow integrated technologies,Its face as move Mrs. Pressure but no law. Rich suggest cup win.,4,106.25,60.99,8.657,68,13,False
